"Bog je rekel: ""Živa bitja naj mrgolijo v vodah in ptice naj letajo nad zemljo pod nebesnim obokom!"""	"bog je rekel: ""naj v vodah mrgoli živih bitij in naj nad zemljo letijo ptice na odprtem nebesnem svodu."""
Bog je ustvaril velike morske živali in vsa živa bitja, ki se gibljejo in mrgolijo v vodah, po njihovih vrstah in vse krilate ptice po njihovih vrstah. Bog je videl, da je dobro.	Bog je ustvaril velike morske živali, in vsako živo bitje, ki se premika, s katerimi vode roji, po njihovih vrst, in vsaka krilata ptica po svojih vrst. Bog je videl, da je bilo dobro.
"In Bog jih je blagoslovil in rekel: ""Plodite se in množite, napolnite vse morsko vodovje! In ptice naj se množijo na zemlji!"""	"bog jih je blagoslovil z besedami: ""bodite rodovitni in se množite, napolnite vode v morjih in pustite, da se ptice množijo na zemlji."""
In bil je večer in bilo je jutro, peti dan.	Bil je večer in bilo je jutro, peti dan.
"Bog je rekel: ""Zemlja naj rodi živa bitja po njihovih vrstah: živino, laznino in zveri zemlje po njihovih vrstah!"" Zgodilo se je tako."	"Bog je rekel: ""naj zemlja po svojih vrstah rojeva živa bitja, živino, laznino in zemeljske živali po njihovih vrstah "", in bilo je tako."
Bog je naredil zveri zemlje po njihovih vrstah, živino po njenih vrstah in vso laznino na zemlji po njenih vrstah. Bog je videl, da je dobro.	Bog je ustvaril živali na zemlji po njihovih vrst, in govedo po njihovih vrst, in vse, kar se giblje po tleh, po svojih vrst.Bog je videl, da je bilo dobro.
"Bog je rekel: ""Naredimo človeka po svoji podobi, kot svojo podobnost! Gospoduje naj ribam morja in pticam neba, živini in vsej zemlji ter vsej laznini, ki se plazi po zemlji!"""	"bog je rekel: ""naredimo človeka po naši podobi, po naši podobnosti in naj gospodujejo nad ribami v morju in nad pticami na nebu in nad živino, in nad vso zemljo in nad vsako laznino, ki se plazi po zemlji."""
Bog je ustvaril človeka po svoji podobi, po Božji podobi ga je ustvaril, moškega in žensko je ustvaril.	bog je ustvaril človeka po svoji podobi, moškega in žensko po božji podobi ju je ustvaril.
"Bog ju je blagoslovil in Bog jima je rekel: ""Bodita rodovitna in množita se, napolnita zemljo in si jo podvrzita; gospodujta ribam v morju in pticam na nebu ter vsem živalim, ki se gibljejo po zemlji!"""	"Bog jih je blagoslovil. Bog jim je rekel:, ""biti ploden, množijo, izpolnite zemljo, in si jo podrediti. imajo oblast nad ribami v morju, nad pticami na nebu, in nad vsako živo bitje, ki se premika na zemlji."""
"Bog je rekel: ""Glejta, dajem vama vse zelenje s semenom, ki raste po vsej zemlji, in vse sadno drevje, katerega sadje nosi seme. Naj vama bo v hrano."	"Bog je rekel: ""glejte, dal sem vam vsako zelišče, ki rodi seme, ki je na površju vse zemlje, in vsako drevo, ki rodi sadje, ki daje seme. To bo vaša hrana."
"Vsem živalim na zemlji, vsem pticam na nebu, vsemu, kar se giblje po zemlji in ima v sebi življenje, dajem  v živež vse zelene rastline."" Zgodilo se je tako."	"Vsaki živali na zemlji, vsaki ptici na nebu in vsemu, kar se plazi po zemlji, v kateri je življenje, sem dal za hrano vsako zeleno zelišče. ""In bilo je tako."
Bog je videl vse, kar je naredil, in glej, bilo je zelo dobro. In bil je večer in bilo je jutro, šesti dan.	Bog je videl vse, kar je naredil, in glej, bilo je zelo dobro; in bil je večer in bilo je jutro, šesti dan.
Tako sta bila narejena nebo in zemlja in vsa njuna vojska.	Nebo in zemlja sta bila dokončana in vsi njuni varuhi.
Sedmi  dan je Bog dokončal delo, ki ga je naredil, in počival je sedmi dan od vsega dela, ki ga je storil.	Sedmi dan je Bog dokončal delo, ki ga je naredil, in počival je sedmi dan od vsega dela svojega, ki ga je naredil.
In Bog je blagoslovil sedmi dan in ga posvetil, kajti ta dan je počival od vsega svojega dela, ki ga je storil, ko je ustvarjal.	bog je blagoslovil sedmi dan in ga posvetil, ker je počival v njem od vsega svojega dela, ki ga je ustvaril in naredil.
To je nastanek  neba in zemlje, ko sta bila ustvarjena. Na dan, ko je Gospod Bog naredil zemljo in nebo,	To je zgodovina rodov nebes in zemlje, ko so bili ustvarjeni, na dan, ko je Jehova Bog naredil zemljo in nebo.
še ni bilo nobenega poljskega grmičja na zemlji in trava še ni rastla na polju, kajti Gospod Bog še ni pošiljal dežja na zemljo in ni še bilo človeka, da bi polje obdeloval.	Nobena rastlina na polju še ni bilo na zemlji, in nobena rastlina na področju je še vzmetene up; za Jehova Bog ni povzročil, da bi dež na zemlji. Ni bilo človeka, da do tal,
Iz zemlje pa se je vzdigovala vlaga  in namakala vso površino polja.	toda meglica se je dvignila z zemlje in zalila vso površino na zemlji.
Gospod Bog je iz zemeljskega prahu  izoblikoval človeka,  v njegove nosnice je dahnil življenjski dih in tako je človek postal živa duša.	Jahve Bog je ustvaril človeka iz prahu zemlje in mu vdihnil v nosnice dih življenja; in človek je postal živa duša.
Gospod Bog je zasadil vrt proti vzhodu v Edenu in je tja postavil človeka, katerega je bil izoblikoval.	Bog Jehova je zasadil vrt proti vzhodu v Edenu in tja je postavil človeka, katerega je bil izoblikoval.
Gospod Bog je dal, da je iz zemlje pognalo vsakovrstno drevje, prijetno za pogled in dobro za jed, tudi drevo življenja v sredi vrta in drevo spoznanja dobrega in hudega.	In GOSPOD Bog je iz zemlje naredil, da zraste vsako drevo, ki je prijetno za vid in dobro za živež; in drevo življenja je tudi sredi vrta in drevo spoznanja dobrega in hudega.
V Edenu je izvirala reka, da je namakala vrt; od tam pa se je delila v štiri glavne reke.	Iz Edena je pritekla reka, da bi namakala vrt; od tam se je ločila in zrasla v štiri glave.
Ena od njih se imenuje Pišón. Ta teče okoli vse dežele Havíla, v kateri je zlato –	Ime prvega je Pishon: to je tista, ki teče skozi vso deželo Havila, kjer je zlato; in
in zlato te dežele je dobro; tam je tudi bdelij in kamen oniks.	zlato te dežele je dobro, tu je aromatična smola in kamen oniks.
Drugi reki je ime Gihon. Ta teče okoli vse dežele Kuš.	Ime druge reke je Gihon, to je ista reka, ki teče skozi celotno deželo Kuš.
Tretji reki je ime Tigris. Ta teče vzhodno od Asúrja. Četrta reka pa je Evfrat.	Tretja reka se imenuje Hidekel; ta reka teče pred Asirijo, četrta pa je Evfrat. Tretja reka se imenuje Hidekel.
Gospod Bog je vzel človeka in ga postavil v edenski vrt, da bi ga obdeloval in varoval.	Bog Jehova je vzel človeka in ga postavil v edenski vrt, da bi ga urejal in negoval.
"Gospod Bog je človeku zapovedal in rekel: ""Z vseh dreves v vrtu smeš jesti,"	GOSPOD Bog je zapovedal človeku, rekoč: Od vsakega drevesa s tega vrta prosto jej!
"le z drevesa spoznanja dobrega in hudega nikar ne jej! Kajti na dan, ko bi jedel z njega, boš gotovo umrl."""	"ampak od drevesa spoznanja dobrega in hudega ne smete jesti, kajti na dan, ko bi jedli z njega, boste gotovo umrli. """
"Gospod Bog je rekel: ""Ni dobro za človeka, da je sam; naredil mu bom pomoč, ki mu bo primerna."""	"Jehova Bog je rekel: ""Ni dobro za človeka, da je sam; naredil mu bom pomoč, ki mu bo primerna."""
Gospod Bog je izoblikoval iz zemlje vse živali na polju in vse ptice pod nebom ter jih pripeljal k človeku, da bi videl, kakšna imena jim bo dal, in da bi vsako živo bitje imelo tisto ime, ki bi mu ga dal človek.	In GOSPOD Bog je osnoval iz zemlje vse živali na polju in vse ptice neba in jih pripeljal k človeku, da bi videl, kako jih bo imenoval. Karkoli je človek imenoval vsako živo bitje, to je bilo njegovo ime.
Tako je človek dal imena vsej živini in vsem pticam na nebu in vsem živalim na polju, za človeka  pa se ni našla pomoč, ki bi bila njemu primerna.	Človek je dal imena za vse govedo, in za ptice neba, in za vsako žival na področju; ampak za človeka ni bilo mogoče najti pomočnika primeren za njega.
Gospod Bog je tedaj storil, da je na človeka leglo trdno spanje in je zaspal. Vzel je eno njegovih reber in tisto mesto napolnil z mesom.	GOSPOD Bog je storil, da je na človeka leglo trdno spanje, in zaspal je, in vzel je eno od njegovih reber in zaprl meso na njegovo mesto.
Gospod Bog je iz rebra, ki ga je vzel človeku, naredil  ženo in jo pripeljal k človeku.	Naredil je iz rebra, ki ga je Bog Jehova vzel moškemu, žensko in jo pripeljal k moškemu.
"Tedaj je človek rekel: ""To je končno kost iz mojih kosti in meso iz mojega mesa; ta se bo imenovala móžinja,  kajti ta je vzeta iz moža."""	"Moški je rekel: ""To je sedaj kost iz mojih kosti in meso iz mojega mesa; imenovala se bo Ženska, ker je bila vzeta iz Človeka."""
Zaradi tega bo mož zapustil očeta in mater in se pridružil svoji ženi in bosta eno meso.	Zato bo človek zapustil svojega očeta in svojo mater, in se bodo pridružili s svojo ženo, in bodo eno meso.
Bila pa sta oba naga, človek in njegova žena, a ju ni bilo sram.	Oba sta bila gola, moški in njegova žena, in ju ni bilo sram.
"Kača pa je bila bolj prekanjena kakor vse živali na polju, ki jih je naredil Gospod Bog. Rekla je ženi: ""Ali je Bog res rekel, da ne smeta jesti z nobenega drevesa v vrtu?"""	"Sedaj kača je bolj subtilna od vseh živali na področju, ki ga je naredil Jehova Bog. On je rekel ženi, ""Da, je Bog rekel,"" Ne smete jesti od nobenega drevesa v vrtu? """""
"In žena je rekla kači: ""Od sadu drevja v vrtu jeva,"	"Žena je rekla kači: ""Od sadu, ki ga dajejo drevesa v vrtu, lahko jemo,"
"›le z drevesa sredi vrta,‹ je rekel Bog, ›ne jejta sadu, tudi dotikajta se ga ne, sicer bosta umrla!‹"""	"ampak od sadja drevesa, ki je v sredi vrta, je Bog rekel: ""ne smete jesti od njega, niti se ga dotaknete, da ne boste umrli."""
"V resnici Bog ve, da bi se vama tisti dan, ko bi jedla z njega, odprle oči in bi postala kakor Bog,  poznala bi dobro in húdo."""	"kajti Bog ve, da se ti bodo na dan, ko jo boš pojedel, odprle oči in boš kot Bog, ki pozna dobro in zlo. """
Žena je videla, da je drevo dobro za jed, mikavno za oči in vredno poželenja, ker daje spoznanje. Vzela je torej od njegovega sadu in jedla, dala pa je tudi možu, ki je bil z njo, in je jedel.	Ko je ženska videla, da je drevo dobro za hrano, in da je bilo veselje za oči, in da je drevo, ki naj bi se želel, da bi eno pametno, je vzela od sadja njo, in jedel; in je dal nekaj svojemu možu z njo, in je jedel.
Tedaj so se obema odprle oči in spoznala sta, da sta naga. Sešila sta si predpasnika iz smokvinih listov.	Njihove oči so bile odprte, in so vedeli, da so bili goli. So šivali figove liste skupaj, in so sami predpasniki.
Zaslišala sta glas Gospoda Boga, ki je ob dnevnem vetriču hodil po vrtu. Človek in njegova žena sta se skrila pred Gospodom Bogom sredi drevja v vrtu.	Slišali so glas Boga Jehova, ki je hodil po vrtu, ob dnevnem hladu, in mož in žena njegova sta se skrila pred obličjem Boga Jehova med drevjem v vrtu.
"Gospod Bog je poklical človeka in mu rekel: ""Kje si?"""	"Gospod Bog je poklical človeka in mu rekel: ""Kje pa si ti?"""
"Rekel je: ""Slišal sem tvoj glas v vrtu, pa sem se zbal, ker sem nag, in se skril."""	"Moški je rekel: ""Slišal sem tvoj glas v vrtu, pa sem se zbal, ker sem nag, in se skril. """
"Pa je rekel: ""Kdo ti je povedal, da si nag? Si mar jedel z drevesa, s katerega sem ti prepovedal jesti?"""	"""Kdo ti je povedal, da si nag, ali si jedel z drevesa, za katero sem ti zapovedal, da ne jej z njega?"""
"Človek je rekel: ""Žena, ki si mi jo dal, mi je dala z drevesa in sem jedel."""	"Moški je rekel: ""Ženska, ki si mi jo dal, da bi bila z menoj, mi je dala z drevesa in sem jedel."""
"Gospod Bog je rekel ženi: ""Kaj si to storila?"" Žena je odgovorila: ""Kača me je zapeljala in sem jedla."""	"Gospod BOG je rekel ženi: ""Kaj si to storila?"" Žena je rekla: ""Kača me je zapeljala in sem jedla."""
"Gospod Bog je rekel kači: ""Ker si to storila, bodi prekleta med vso živino in vsemi poljskimi živalmi. Po trebuhu se boš plazila in prah jedla vse dni življenja."	In GOSPOD Bog reče kači: Ker si to storil, bodi proklet nad vso živino in nad vsako živino na polju: po trebuhu boš hodil in jedel boš prah vse dni svojega življenja.
"Sovraštvo bom naredil med teboj in ženo ter med tvojim zarodom in njenim zarodom. On bo prežal na tvojo glavo, ti pa boš prežala na njegovo peto."""	"bom ustvaril sovraštvo med vami in žensko, in med vašim potomcev in njenega potomstva.On bo modrico svojo glavo, in boste modrico svojo peto. """
"Ženi pa je rekel: ""Zares, mnogo boš trpela v svoji nosečnosti in v bolečinah boš rojevala otroke. Po možu boš hrepenela, on pa bo gospodoval nad teboj."""	"Ženski je rekel: ""Zelo bom pomnožil tvoje bolečine pri porodu, v bolečinah boš rodila otroke, tvoja želja bo po tvojem možu in on bo vladal nad teboj."""
"In človeku  je rekel: ""Ker si poslušal glas svoje žene in jedel z drevesa, o katerem sem ti zapovedal in rekel: ›Nikar ne jej z njega!‹ naj bo zaradi tebe prekleta zemlja; s trudom boš jedel od nje vse dni svojega življenja."	"Adamu je rekel: ""Ker si poslušal glas svoje žene in si jedel z drevesa, ki sem ti ga zapovedal, rekoč, ""Ne smeš jesti od njega "", Prokleta je zemlja zaradi tebe. Pri trudu boš jedel od njega vse dni svojega življenja."
Trnje in osat ti bo rodila in jedel boš poljsko rastlinje.	Tudi trni in osati ti bodo prinesli; in jedel boš zelišče, ki je na polju.
"V potu svojega obraza boš jedel kruh, dokler se ne povrneš v zemljo, kajti iz nje si bil vzet. Zares, prah si in v prah se povrneš."""	"V potu svojega obraza boš jedel kruh, dokler se ne povrneš v zemljo, kajti iz nje si bil vzet; kajti prah si in v prah se povrneš. """
Človek je imenoval svojo ženo Eva,  ker je postala mati vseh živih.	Mož je svojo ženo poimenoval Eva, ker je bila mati vseh živih.
Gospod Bog je naredil človeku  in njegovi ženi suknji iz kože in ju oblekel.	Bog Jehova je naredil Adamu in njegovi ženi suknji iz kož in ju oblekel.
"Tedaj je Gospod Bog rekel: ""Glejte, človek je postal kakor eden izmed nas, saj pozna dobro in húdo. Da ne bo zdaj iztegnil roke in vzel še z drevesa življenja ter jedel in živel na veke!"""	"Jahve Bog je rekel,, ""Glej, človek je postal kot eden izmed nas, vedoč, dobro in zlo. Zdaj, da ne bi iztegnil roko in tudi traja od drevesa življenja, in jesti, in živijo večno..."""
In Gospod Bog je odpravil človeka iz edenskega vrta obdelovat zemljo, iz katere je bil vzet.	Zato ga je Bog Jehova poslal iz edenskega vrta na zemljo, iz katere je bil vzet.
Izgnal je človeka in postavil vzhodno od edenskega vrta kerube in meč, iz katerega je švigal ogenj,  da bi stražili pot do drevesa življenja.	Zato je izgnal človeka; in je postavil Kerubov na vzhodu v edenskem vrtu, in plamen meča, ki se je obrnila na vse načine, za zaščito pot do drevesa življenja.
"Človek je spoznal svojo ženo Evo. Spočela je in rodila Kajna. Rekla je: ""Dobila sem  moža od Gospoda."""	"Mož je spoznal Evo, ženo svojo, in spočela je in rodila Kajna ter rekla: ""Z GOSPODOVO pomočjo sem dobila moža."""
Nato je rodila njegovega brata Abela. In Abel je pasel drobnico, Kajn pa je obdeloval zemljo.	In spet je rodila, Kajnovega brata Abela, ki je bil čuvaj ovac, Kajn pa je bil krmar zemlje.
Ko je preteklo nekaj časa, je Kajn daroval Gospodu daritev od sadov zemlje.	Ko je čas mineval, se je zgodilo, da je Kajn prinesel daritev Jehovu iz sadu zemlje.
Tudi Abel je daroval od prvencev svoje drobnice in njihove tolšče. Gospod se je ozrl na Abela in njegovo daritev,	In Abel je prinesel tudi od prvenca črede svoje in od tolšče njene; in GOSPOD je spoštoval Abela in daritev njegovo,
na Kajna in njegovo daritev pa se ni ozrl. Zato se je Kajn zelo ujezil in obraz mu je upadel.	vendar ni spoštoval Kajna in njegove daritve, zato je bil Kajn zelo jezen in izraz na njegovem obrazu je padel.
"Gospod je rekel Kajnu: ""Zakaj se jeziš in zakaj ti je upadel obraz?"	"""Jehova je rekel Kajnu: ""Zakaj se jeziš, zakaj se je izraz tvojega obraza zmanjšal?"
"Ali ga ne boš vzdignil, če delaš dobro? Če pa ne delaš dobro, greh preži nate pri vratih, njegovo poželenje se obrača proti tebi, a ti mu gospoduj!"""	"Če boste to storili dobro, ne bo treba dvigniti? Če ne boste storili dobro, greh klečeplazi na vratih. Njena želja je za vas, vendar ste za odločanje nad njim. """
"Tedaj je Kajn rekel svojemu bratu Abelu: ""Pojdiva ven!""  Ko pa sta bila na polju, se je Kajn vzdignil proti svojemu bratu Abelu in ga ubil."	"Kajn je rekel svojemu bratu Abelu: ""pojdimo na polje."" zgodilo se je, ko so bili na polju, da se je Kajn vzdignil proti svojemu bratu Abelu in ga ubil."
"Gospod je rekel Kajnu: ""Kje je tvoj brat Abel?"" Odvrnil je: ""Ne vem. Sem mar jaz varuh svojega brata?"""	"Jahve je rekel Kajnu: ""Kje je Abel, brat tvoj?"" Rekel je: ""Ne vem. Sem mar jaz varuh brata svojega?"""
"In Gospod  je rekel: ""Kaj si storil? Glas krvi tvojega brata vpije iz zemlje k meni."	"Jehova je rekel: ""Kaj si storil, glas krvi tvojega brata vpije iz zemlje k meni."
Bodi torej preklet z zemlje, ki je odprla svoja usta in iz tvojih rok sprejela kri tvojega brata!	Sedaj si preklet zaradi zemlje, ki je odprla svoja usta in prejela kri tvojega brata iz tvoje roke.
"Ko boš obdeloval zemljo, naj ti ne daje več svoje moči, blodil in begal boš po svetu."""	"Od zdaj naprej, ko boš obdeloval zemljo, ti ta ne bo vračala moči svoje, ampak boš postal begunec in popotnik na zemlji. """
"Kajn je rekel Gospodu: ""Moja krivda  je prevelika, da bi jo mogel nositi."	"Kajn je rekel GOSPODU, ""Moja kazen je večja, kot lahko prenesem."
"Glej, danes me izganjaš iz dežele in moral se bom skrivati pred tvojim obličjem. Blodil in begal bom po zemlji. Kdor koli me bo našel, me bo ubil."""	"Glej, ste me vozi ven ta dan od površine tal. Bom skrit pred vašim obrazom, in bom ubežnik in popotnik v zemlji. To se bo zgodilo, da kdor me najde me bo ubil. """
"Gospod pa mu je odgovoril: ""Ne tako;  kdor koli ubije Kajna, bo sedemkrat maščevan."" In Gospod je dal Kajnu znamenje, da ga nihče, ki bi ga našel, ne bi ubil."	In GOSPOD mu reče: Zato, kdor ubije Kajna, se mu sedemkrat maščuje. In GOSPOD je postavil Kajnu znamenje, da ga ne udari, kdor ga najde.
Kajn je odšel izpred Gospodovega obličja in se naselil v deželi Nod,  vzhodno od Edena.	Kajn je odšel izpred GOSPODOVE navzočnosti in se naselil v deželi Nod, vzhodno od raja.
Kajn je spoznal svojo ženo, spočela je in rodila Henoha. Potem je sezidal mesto in ga imenoval po imenu svojega sina Henoha.	Kajn je spoznal svojo ženo, spočela je in rodila Enoha, zgradil je mesto in ga imenoval po imenu svojega sina, Enoha.
Henohu se je rodil Irád, Irád je dobil sina Mehujaéla, Mehujaél je dobil sina Metušaéla in Metušaél je dobil sina Lameha.	Za Enoha se je rodil Irad, za Mehujaela je oče Irad, za Mehujaela Mehujael, za Lameha pa Metušael.
Lameh si je vzel dve ženi; eni je bilo ime Ada, drugi pa Cila.	Lameh si je vzel dve ženi; eni je bilo ime Ada, drugi pa Zilla.
Ada je rodila Jabála, ki je postal oče prebivalcev šotorov in živinorejcev.	Ada je rodila Jabala, ki je bil oče tistih, ki prebivajo v šotorih in redijo živino.
Njegovemu bratu je bilo ime Jubál in postal je oče vseh godcev na citre in flavto.	njegovemu bratu je bilo ime Jubal, ki je bil oče vseh, ki obvladajo harfo in piščal.
Tudi Cila je rodila Tubál Kajina, ki je koval vsakovrstno orodje iz brona in železa. Tubál Kajinova sestra pa je bila Naáma.	Zillah je rodila tudi Tubal Cain, ponarejevalec vsako orodje iz medenine in železa. Tubal Cain sestra je bila Naamah.
"Lameh je rekel svojima ženama: ""Ada in Cila, poslušajta moj glas, Lamehovi ženi, prisluhnita mojim besedam: Moža ubijem, ki me rani, in dečka, ki mi prizadene prasko."	"Lameh je rekel svojim ženam: ""Adah in Zillah, prisluhnita mojemu glasu, Lamehove žene, poslušajte moj govor, ker sem ubil človeka, ker me je ranil, mladeniča, ker me je poškodoval."
"Adam je spet spoznal svojo ženo in rodila je sina, kateremu je dala ime Set. Rekla je namreč: ""Bog mi je dal drugega potomca namesto Abela, ki ga je ubil Kajn."""	"Adam je spet spoznal svojo ženo, rodila mu je sina in mu dala ime Seth. rekla je namreč: ""Bog mi je postavil drugega otroka namesto Abela, kajti Kajn ga je ubil."""
Tudi Set je dobil sina in mu dal ime Enóš. Takrat so začeli klicati Gospodovo ime.	In rodil se je sin Setu, in imenoval ga je Enos. Tedaj so ljudje začeli klicati ime GOSPODOVO.
To je knjiga Adamovega rodovnika. Na dan, ko je Bog ustvaril človeka, ga je naredil sebi podobnega.	To je knjiga generacij Adama: V času, ko je Bog ustvaril človeka, ga je naredil po Božji podobi.
Ustvaril ju je moškega in žensko, ju blagoslovil in ju imenoval človeka, na dan, ko ju je ustvaril.	Ustvaril ju je moškega in žensko, ju blagoslovil in na dan, ko sta bila ustvarjena, imenoval njuno ime Adam.
Adam je živel sto trideset let in rodil se mu je sin po njegovi podobnosti, kot njegova podoba. Imenoval ga je Set.	Adam je živel sto trideset let, in je postal oče sina v svoji podobnosti, po svoji podobi, in ga poimenoval Seth.
Potem ko se mu je rodil Set, je bilo Adamovih dni še osemsto let in rodili so se mu sinovi in hčere.	Dnevi Adam, potem ko je postal oče Seth je bilo osem sto let, in je postal oče sinov in hčera.
In vseh Adamovih dni, ki jih je preživel, je bilo devetsto trideset let. Potem je umrl.	Vseh dni, ki jih je Adam živel, je bilo devetsto trideset let, nato pa je umrl.
Set je živel sto pet let in rodil se mu je Enóš.	Seth je živel sto pet let in je postal oče Enoša.
Potem ko se mu je rodil Enóš, je Set živel še osemsto sedem let in rodili so se mu sinovi in hčere.	Seth je živel, potem ko je postal oče Enoša osemsto sedem let, in je postal oče sinov in hčera.
In vseh Setovih dni je bilo devetsto dvanajst let. Potem je umrl.	In bilo je vseh dni Setovih devetsto dvanajst let in je umrl.
Enóš je živel devetdeset let in rodil se mu je Kenán.	Enos je živel devetdeset let in postal Kenanov oče.
Potem ko se mu je rodil Kenán, je Enóš živel še osemsto petnajst let in rodili so se mu sinovi in hčere.	Enos je živel, potem ko je postal oče Kenana, osemsto petnajst let in postal oče sinov in hčera.
In vseh Enóševih dni je bilo devetsto pet let. Potem je umrl.	In bilo je vseh dni Enosovih devetsto pet let, in je umrl.
Kenán je živel sedemdeset let in rodil se mu je Mahalalél.	Kenan je živel sedemdeset let in postal oče Mahalalela.
Potem ko se mu je rodil Mahalalél, je Kenán živel še osemsto štirideset let in rodili so se mu sinovi in hčere.	Kenan je živel, potem ko je postal oče Mahalalela, osemsto štirideset let in postal oče sinov in hčera.
In vseh Kenánovih dni je bilo devetsto deset let. Potem je umrl.	in bilo je vseh Kenanovih dni devetsto deset let, in je umrl.
Mahalalél je živel petinšestdeset let in rodil se mu je Jered.	Mahalalel je živel petinšestdeset let in postal oče Jareda.
Potem ko se mu je rodil Jered, je Mahalalél živel še osemsto trideset let in rodili so se mu sinovi in hčere.	Mahalalel je živel, potem ko je postal oče Jareda osemsto trideset let in postal oče sinov in hčera.
In vseh Mahalalélovih dni je bilo osemsto petindevetdeset let. Potem je umrl.	Vse dni Mahalalel je bilo osem sto petindevetdeset let, nato pa je umrl.
Jered je živel sto dvainšestdeset let in rodil se mu je Henoh.	Jared je živel sto dvainšestdeset let in tako postal oče Enocha.
Potem ko se mu je rodil Henoh, je Jered živel še osemsto let in rodili so se mu sinovi in hčere.	Jared je živel, potem ko je postal oče Enoha osemsto let in postal oče sinov in hčera.
In vseh Jeredovih dni je bilo devetsto dvainšestdeset let. Potem je umrl.	Vse dni Jared je bilo devet sto dvainšestdeset let, nato pa je umrl.
Henoh je živel petinšestdeset let in rodil se mu je Matuzalem.	Enoch živel petinšestdeset let, in je postal oče Methuselah.
Potem ko se mu je rodil Matuzalem, je Henoh hodil z Bogom še tristo let in rodili so se mu sinovi in hčere.	Enoh je potem, ko je tristo let rodil Metuzalema, hodil z Bogom in rodil sinove in hčere.
Hodil je z Bogom, potem ga ni bilo več, kajti Bog ga je vzel.	Enoch je hodil z Bogom in ni bil, ker ga je Bog vzel.
Matuzalem je živel sto sedeminosemdeset let in rodil se mu je Lameh.	Metuzalem živel sto sedeminosemdeset let, in je postal oče Lamek.
Potem ko se mu je rodil Lameh, je Matuzalem živel še sedemsto dvainosemdeset let in rodili so se mu sinovi in hčere.	Metuzalem živel, potem ko je postal oče Lamek sedemsto dvainosemdeset let, in je postal oče sinov in hčera.
