ob sobotah in nedeljah, 2., 3., 9., 10., 16. in 17. aprila , bodo avtobusi vozili med postajama Kranj in Jesenice namesto potniških vlakov št. 2418 in 2404, ki odpeljeta iz Kranja ob 10.15 in 13.21 ter namesto potniških vlakov št. 2493 in 2409, ki odpeljeta z Jesenic ob 7.52 in 14.18, med postajama Kranj in Beljak (Villach) bodo avtobusi vozili namesto mednarodnih vlakov št. 314, 212 in 310, ki odpeljejo iz Kranja ob 7.50, 9.34 in 11.48 ter namesto mednarodnih vlakov št. 313 in 311, ki odpeljeta iz Beljaka ob 10.52 in 15.12;	ob sobotah in nedeljah, 2, 3, 9, 10, 16 in 17 aprila, bodo avtobusi vozili med Kranjem in Jesenicami namesto potniških vlakov št. 2418 in 2404, ki iz Kranja odpeljeta ob 10.15 in 13.21 in namesto potniških vlakov št. 2493 in 2409, ki z Jesenic odpeljeta ob 7.52 in 14.18, med postajama Kranj in Beljak, avtobusi bodo vozili namesto mednarodnih vlakov št. 314, 212 in 310, ki iz Kranja odhajajo ob 7.50, 9.34 in 11.48, in namesto mednarodnih vlakov št. 313 in 311, ki iz Beljaka odhajajo ob 10.52 in 15.12;
Opera Slovenskega narodnega gledališča Maribor bo v petek, 11. marca, premierno uprizorila opero Giuseppeja Verdija Moč usode (La forza del destino) v režiji Piera Francesca Maestrinija in pod taktirko Marca Boemija. V glavnih vlogah bodo nastopili bodo Valentin Pivovarov, Irene Ratiani k. g., Jasmina Trumbetaš k. g., Valentin Enčev, Marjan Jovanoski k. g., Renzo Zulian, [...]	V petek, 11. marca, bo v Operi Slovenskega narodnega gledališča Maribor premiera opere Moč usode Giuseppeja Verdija (La forza del destino) v režiji Pier Francesca Maestrinija in pod taktirko Marca Boemija. Valentin Pivovarov, Irena Ratiani k. g., Jasmina Trumbetaš k. g., Valentin Enčev, Marjan Jovanoski k. g., Renzo Zulian [...]
"Slavko Grum (1901–1949) se je po študiju medicine na Dunaju zaposlil v bolnišnici za duševne bolnike. Stik s praktično psihopatologijo, ko je vsak dan ""strmel v oči, zamaknjene v tuje svetove"", in ljubezensko razočaranje sta še povečala njegovo izredno občutljivost, nagnjenost k melanholiji in depresijam."	"Slavko Grum (1901-1949) je po študiju medicine na Dunaju delal v bolnišnici za duševno bolne; njegov stik s praktično psihopatologijo; njegovo vsakodnevno ""strmenje v oči, pritegnjene v tuje svetove ""; in njegovo ljubezensko razočaranje je povečalo njegovo izjemno občutljivost na melanholijo in depresijo"
Drama Slovenskega narodnega gledališča Maribor bo v soboto, 19. marca 2011, v Stari dvorani premierno uprizorila dramo Slavka Gruma/Sebastijana Horvata Goga, čudovito mesto v režiji Sebastijana Horvata. Igrajo Milada Kalezić, Irena Varga, Irena Mihelič, Nataša Matjašec Rošker, Mateja Pucko, Ališa Kasjak Gutman k. g., Vladimir Vlaškalić, Kristijan Ostanek, Miloš Battelino, Davor Herga, Nejc Ropret in Branko Jordan.	Drama Slovenskega narodnega gledališča Maribor bo v soboto, 19. marca 2011, v Stari dvorani premierno uprizorjena v predstavi Slavko Grum / Sebastijan Horvat Gog, čudovito mesto v režiji Sebastijana Horvata, ki so jo odigrali Milada Kalezić, Irena Varga, Irena Mihelič, Nataša Matjašec Rošker, Mateja Pucko, Ališa Kasjak Gutman k. g., Vladimir Vlaškalić, Kristijan Ostanek, Miloš Battelino, Davor Herga, Nejc Ropret in Branko Jordan.
Grieg ni bil popolnoma zadovoljen s to kompozicijo, a je danes kljub temu trdno zasidrana v čelističnem repertoarju. Prvi stavek Allegro agitato je razpet med liričnostjo in virtuozno energičnostjo, Andante je osnovan na tematskem materialu Griegove orkestrske suite Sigurd Jorsalfar (1872). Iz nežne melodije se v srednjem delu zbudi videz viharne nevihte, ki pa se s ponovitvijo teme vrne v mirno zatišje. V tretjem stavku Finale slišimo živahen ples, ki s svojo ljudsko obarvanostjo, močjo in zanosom spominja na Griegove Lirične skladbe za klavir.	Grieg s to skladbo ni bil povsem zadovoljen, danes pa je trdno zasidrana v čelističnem repertoarju. Prvi stavek Allegro agitato je razpet med liriko in virtuozno energijo. Andante temelji na tematskem materialu Griegove orkestrske suite Sigurd Jorsalfar (1872). Iz nežne melodije osrednji del prebudi videz viharne nevihte, ki pa se s ponavljanjem teme vrne v mirno tišino. V tretjem stavku Finala slišimo živahen ples, ki s svojo ljudsko barvo, močjo in navdušenjem spominja na Griegove lirične kompozicije za klavir.
/…/ Položaj likov v brezdušno uglajenih kostumih Petre Alič ni naiven, so ujetniki klišejev in se tega zavedajo. Medea Novak niansira stopnje prepadenosti, skozi katere gre pasivno-aktivna Grace, tako da ji je specifična togost v prednost, prav tako igra luči, ki poudarja njeno figuro, ko prestopa iz abstrahiranega okvirja, scenske opne med dovoljenim in prepovedanim, ter nazaj. Za vlogo Henrija, ki je glasovno in gibalno le približek rohnečega samca, je kot ulit Miha Nemec , ki je že ob prihodu na oder ves okoren in medel. Jenny Maje Nemec je v navzočnosti močna in nevarna, odsekano uperjena v cilj, vzpon po službeni lestvici; tudi z izdajo, zlorabo in brez zadržkov. Mira Lampe Vujičić je na teorijo racionalne izbire privezana mati Jocelyne, ki rešuje položaj odsotnega očeta. Premočrtno in z zabodenim pogledom ujame vpetost v službo in vsakdanje banalije sestre Anne Vesna Vončina .	/... / Položaj likov v brezdušnih kostumih Petre Alič ni naiven, so ujetniki klišejev in se tega zavedajo. Medea Novak spreminja stopnjo vrzeli, skozi katero prehaja pasivno-aktivna Grace, zato je njena specifična rigidnost v njeni prednosti, pa tudi igra svetlobe, ki poudarja njeno figuro, ko prehaja iz abstraktnega okvirja, scenske membrane med dovoljenim in prepovedanim, in nazaj. Za vlogo Henrija, ki je glas in gibanje le približek ropotujočega samca, je kot igralska Nemka, ki je že na odru povsem okorna in nedoločna. Jenny Maje German je močan in nevaren cilj v prisotnosti močnega in odrezanega v pogledu na lestvico, tudi z lestvico vzpona in odsotnostjo dela očeta Mihe Vumpića, ki je zaljubljen v njen vsakdanji položaj in racionalen.
Ira Ratej kot prva med podpisniki besedila je tokratno dramatizacijo povzela po Boccaccievem okviru, v izoliran prostor se pred kataklizmo zunaj zateče deset ljudi, ne več pred kugo, zdaj je to pandemska gripa. Še eden tistih bavbavov, s katerimi nas kapitalu vdani mediji strašijo in nas hkrati zvijačno napeljujejo na misel, da je lahko vsak hip konec sveta in se nam zato potem ves čas blazno mudi, pri vsem, pri nakupovanju in hedonizmu in kopičenju užitkov, natančno rangiranih v raznih psiholoških prilogah revij, da bolj vemo, kaj vse zamujamo, če ne pademo not. Dogajanje je postavljeno v karanteno, stran od elektronskega onesnaženja. Skupina ljudi naj bi se – pokaže se, da gre za socialni eksperiment, ki se od resničnostnega šova razlikuje izključno po izključenosti medijske srenje, publike – soočena z napeto eksistencialno situacijo, v stiski začela igrati gledališče. Na novo odkrivati gledališče, ko bi odložili elektroniko in potrošili baterije. Strah	Ira Ratej, kot prvi izmed podpisnikov besedila, je to dramatizacijo vzel iz konteksta Boccaccia, v izoliranem prostoru pred kataklizmo zunaj, deset ljudi pobegne, nič več od kuge, zdaj pa je pandemična gripa. Še eden izmed tistih bogeymenov, s katerimi nas mediji, zvesti kapitalu, plašijo in nas hkrati zvito vodijo k ideji, da je vsak trenutek lahko konec sveta in zato smo ves čas v nori naglici; v vseh nakupih, hedonizmu in nabiranju užitkov, ki so natančno uvrščeni v različne priloge psiholoških revij, da začnemo bolje vedeti, kaj pogrešamo, če ne pademo vanj. Dogodek je postavljen v karanteno, stran od elektronskega onesnaževanja. Skupina ljudi naj bi odkrila šok družbenih medijev, ki se razlikuje od eksperimenta, ko začnejo z eksistencialnim gledališčem in eksperimentiranjem, ko začnejo z bivanjskim občinstvom.
Cena vstopnic: 18 € (parter), 14 € (balkon). Za upokojence, dijake, nezaposlene in abonente 14 € (parter), 10 € (balkon). Za skupine nad 5 dijakov/študentov 5 €. Za skupine nad 20 oseb 20% popusta.	Cena vstopnice: 18 €(parter), 14 €(balkon). Za upokojence, srednješolce, brezposelne in študente 14 €(parter), 10 €(balkon). Za skupine nad 5 srednješolcev / študentov 5 €. Za skupine nad 20 oseb 20% popust.
"Največji francoski komediograf je v ""tragični farsi"" pronicljivo prikazal muke in muhe hipohondra: bogat meščan Argan je prepričan, da je resno bolan in temu povsem podreja svoje življenje: premoženje razsipava za najrazličnejša zdravljenja, zanemarja dolžnosti hišnega gospodarja in celo sklene, da bo svojo hčer - proti njeni volji - omožil z nadvse dolgočasnim zdravnikom ... Molière v dogajanje vplete še svoj priljubljeni motiv – znova se bridko ponorčuje iz nevednosti in pohlepa zdravnikov, ki Arganu brez pomisleka ugodijo in ga – v njegovo trpljenje in zadovoljstvo hkrati – klistirajo, mu puščajo kri in mu predpisujejo čudne diete in najrazličnejše zvarke. Tu so seveda še vsi, ki iz Arganove slabosti znajo potegniti tudi kaj zase, in tisti, ki upajo na njegovo skorajšnjo smrt in dediščino …"	"V ""Tragic Farsi "", največji francoski comediographer bistro predstavila muke in muhe hipohondra: bogat townman z imenom Argan je prepričan, da je resno bolan in popolnoma podrediti svoje življenje z njim: on zapravlja svoje bogastvo za široko paleto zdravljenja, ignorira dolžnosti gospodarja in celo zaključuje, da bo poročiti svojo hčerko - proti njeni volji - na zelo dolgočasen zdravnik... Molière vključuje njegov najljubši motiv v dogodkih - še enkrat grenko je ponosen na nevednost in pohlep zdravnikov, ki, brez, obotavljanja se prepustite v svojem trpljenju in hkrati užitek, mu pusti kri in mu predpiše čudne diete, in široko paleto zvarnosti. Obstajajo seveda, vsi tisti, ki so tudi vedeli, kako pripraviti nekaj od svojih slabosti in arganovo dediščino."
Vsak abonma vsebuje po sedem predstav, izbranih izmed najboljših otroških predstav priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakobsko gledališče, Hiša otrok in umetnosti ter drugi). V začetku septembra bo v vrtcih in šolah vsem otrokom posredovana publikacija, ki bo podrobno predstavila oba abonmaja.	Vsak abonma vsebuje sedem predstav, ki so bile izbrane med najboljšimi otroškimi predstavami priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Slovensko mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakob, Hiša otrok in umetnosti...) .V začetku septembra bo vsem otrokom v vrtcih in šolah predstavljena publikacija, v kateri bosta podrobneje predstavljeni obe abonmaji.
Slovensko narodno gledališče Nova Gorica na pobudo Ministrstva za kulturo ter Društva gledaliških kritikov in teatrologov tudi v sezoni 2010/11 brezposelnim nudi brezplačne vstopnice za ogled gledaliških predstav. Brezplačne vstopnice so na voljo na blagajni gledališča uro pred predstavo, če je v dvorani na voljo prost sedež. V primeru, da je predstava razprodana, brezplačne vstopnice ni mogoče dobiti. Brezplačne vstopnice tudi ni mogoče dobiti za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja zgolj za brezposelno osebo. Brezposelni vstopnice dvignejo na blagajni gledališča. Za prevzem vstopnice potrebujejo veljavno potrdilo oz. odločbo Zavoda RS za zaposlovanje, ki izkazuje status brezposelne osebe, in osebni dokument. Na blagajni vodimo pregled izdanih brezplačnih vstopnic za brezposelne, v katerem evidentiramo osebo, ki uveljavlja pravico do brezplačne vstopnice, z imenom in priimkom ter številko odločbe Zavoda RS za zaposlovanje.	Slovensko narodno gledališče Nova Gorica na pobudo Ministrstva za kulturo in Društva gledaliških kritikov in raziskovalcev brezposelnim ponuja brezplačne vstopnice v sezoni 2010/11. Brezplačne vstopnice so na voljo na blagajni uro pred predstavo, če je v dvorani na voljo prost sedež. V primeru, da je predstava razprodana, brezplačnih vstopnic ni mogoče dobiti. Brezplačne vstopnice prav tako niso na voljo za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja samo za brezposelne osebe. Brezposelne vstopnice se zbirajo na blagajni. Za prejem vstopnic, veljavnega potrdila ali odločbe Zavoda Republike Slovenije za zaposlovanje, ki kaže status brezposelne osebe, ter osebnega dokumenta.
Ob tej priložnosti bo izšla tudi publikacija s prispevki, ki predstavljajo goriško gledališko snovanje na malih odrih, tesno prepleteno z arhitekturnimi možnostmi, ter različne pristope k zaobjetju pojma malega odra.	Ob tej priložnosti bo izšla tudi publikacija, ki bo predstavila goriško gledališko oblikovanje na malih odrih, ki so tesno prepleteni z arhitekturnimi možnostmi, in različne pristope k sprejemanju koncepta malega odra.
"Osrednja tema igre je hitro bogatenje, točneje spremembe, ki jih bogastvo prinese v življenje junaka komedije in v njegovo družino. Njegovo življenje se hipoma spremeni: prej skromni, konzervativni profesor postane pravi ""novi bogataš"", človek ki živi na ""veliki nogi"". Pričakovani komedijski preobrat prinese novico, da je prišlo do pomote. Profesorja in njegovo družico pa čaka nova preizkušnja."	"Glavna tema predstave je hitra obogatitev, natančneje spremembe, ki jih bogastvo prinaša v življenje komičnega junaka in njegove družine. Njegovo življenje se takoj spremeni: namesto, skromni konservativni profesor postane pravi ""novi bogataš "", človek, ki živi"" na veliki nogi. ""Pričakovani komični preobrat prinaša novico, da je prišlo do napake."
Dekameron , Lavra, Prva ženska, Druga prijateljica, Druga žalovalka, Helena, Žena, Meščanka, 06. april 2011, 07. april 2011, 13. april 2011, 13. april 2011, 23. april 2011, 12. maj 2011, 13. maj 2011, 14. maj 2011, 17. maj 2011, 17. maj 2011	Dekameron, Lavra, Prva ženska, Druga prijateljica, Druga izguba ljubljene osebe, Helena, Žena, državljan, 06. april 2011, 07. april 2011, 13. april 2011, 13. april 2011, 23. april 2011, 12. maj 2011, 13. maj 2011, 14. maj 2011, 17. maj 2011, 17.
9. Opis torej vsebuje enkratno ekscesno ravnanje obsojenca, ki ga je sodišče opredelilo glede oškodovane J. V. kot grdo ravnanje, torej boleče in ponižujoče ravnanje z oškodovanko, glede vseh treh pa je presodilo, da pomenijo njegove izjave, da jih bo vse pobil in jih pri tem naganjal iz hiše, resno grožnjo z napadom na telo. Vse navedeno, torej grdo ravnanje, grožnjo z neposrednim napadom na telo ter ponižujoče ravnanje (žalitev vnukinje) pa je ocenilo kot takšno ravnanje, ki je imelo za posledice spravljanje oškodovank v podrejen položaj. S slednjim pa se, kot rečeno, ne strinja zagovornica v zahtevi. Presoditi je torej potrebno, ali ravnanje, kot je opisano v izreku sodbe in utemeljeno v obrazložitvi, res takšen enkratni eksces, ki bi imel za oškodovanke prepovedane posledice, kot jih zahteva kvalifikacija po 191. členu KZ.	(9) Opis torej vključuje enkratno čezmerno obravnavanje obsojene osebe, ki ga je sodišče v zvezi z oškodovancem opredelilo kot slabo ravnanje, to je boleče in ponižujoče ravnanje oškodovanca, in v zvezi z vsemi tremi je menilo, da so njegove izjave, da jih bo vse pobil in jih s tem izgnal iz hiše, predstavljale resno grožnjo napada na telo. Vse zgoraj navedeno, to je, slabo ravnanje, grožnja neposrednega napada na telo in škodljivo ravnanje (žalitev vnukinje), ki je imelo posledice, da so bile oškodovanci privedene v podrejen položaj. Kot tak, se zagovornik ne strinja z zahtevo. Zato je treba presoditi, ali bi obravnava, opisana v delu sodbe in operativne posledice za poškodbo v skladu s členom 191, dejansko upravičila škodo, kot je določeno v členu 191,
16. Zaradi po mnenju vložnika zahteve neprimerne kazenske sankcije zahteve za varstvo zakonitosti ni dopustno vlagati. Odločba o kazenski sankciji se sme izpodbijati le, če je z izrekom te kazenske sankcije kršen zakon.	16 Po mnenju tožeče stranke se neustrezna kazenska sankcija ne sme vložiti .Odločitev o izreku kazenske sankcije se lahko izpodbija le, če je bila izrečena v nasprotju z zakonom.
5. Vrhovno sodišče je v sodbi I Ips 315/2004 z dne 18. 11. 2004 presodilo, da je treba v primeru, ko državni tožilec predlaga podaljšanje pripora, obdolžencu omogočiti, da se izjavi o predlogu in okoliščinah ter dejstvih, ki so v njem navedeni, in dokazih, na katere se opira ter mu s tem zagotoviti možnost, da ponudi nova dejstva in dokaze. Zato je sodišče dolžno pred odločitvijo o podaljšanju pripora obdolženca in njegovega zagovornika seznaniti s predlogom državnega tožilca. V nasprotnem primeru ravnanje sodišča predstavlja kršitev obdolženčeve pravice do obrambe v povezavi z načelom enakosti in kontradiktornosti. Upoštevaje ustavnosodno prakso je Vrhovno sodišče v sodbi XI Ips 27115/2010 z dne 23. 8. 2010 presodilo, da mora biti zaradi zagotovitve ustavnih pravic obdolženca predlog državnega tožilca za podaljšanje pripora ob vložitvi obtožnice obrazložen, enako kot velja za podaljšanje pripora v preiskavi. Tožilčevo sklicevanje na pravnomočne odločbe o odreditvi in podaljšanju pripora ter	5 V I Ips 315 / 2004 z dne 18.11.2004 je vrhovno sodišče menilo, da je treba, če državni tožilec želi podaljšati pripor, obdolžencu dati možnost, da poda izjavo o predlogu ter okoliščinah in dejstvih, ki so v njem navedeni, pa tudi o dokazih, na katere se sklicuje, s čimer mu omogoči, da predloži nova dejstva in dokaze. Zato je dolžnost sodišča, da toženca in njegovega zagovornika obvesti o predlogu pred odločitvijo o podaljšanju roka za pridržanje. V nasprotnem primeru ravnanje sodišča pomeni kršitev pravice obtoženca do obrambe v zvezi z načelom enakosti in veljavnosti. Ob upoštevanju ustavne prakse je vrhovno sodišče v svoji XI115 / 2010 z dne 23.8.2010 Ips odločilo, da je treba predlog tožilstva obravnavati kot nadaljevanje obtožnice in zagotoviti njegovo podaljšanje pravic tožilca.
10. Tožnica je v reviziji predlagala, naj se pri rešitvi tega spora upošteva tudi izid spora o souživanju vdovske pokojnine, ki ga je sodišče vodilo pod Ps 92/2007 oziroma na drugi stopnji pod Psp 719/2007. V vmesnem obdobju je bil navedeni spor končan tudi na revizijski stopnji (sodba VIII Ips 297/2008 z dne 7. 6. 2010).	Tožeča stranka je v reviziji predlagala, da bi bilo treba pri reševanju tega spora upoštevati tudi izid spora v zvezi s soprežitvijo vdovske pokojnine, ki ga je sodišče izvedlo v skladu s Ps. 92 / 2007 in na drugi stopnji v skladu s Ps. 719 / 2007 (sodba VIII Ips 297 / 2008 z dne 7.6.2010).
2. Sodišče prve stopnje je izdalo sodbo na podlagi pripoznave in zahtevku v pripoznanem delu ugodilo, zavrnilo pa je zahtevek za priznanje vseh pravic iz delovnega razmerja za čas od 12. 11. do 12. 12. 2008. Sklenilo je tudi, da krije vsaka stranka svoje stroške postopka.	(2) Sodišče prve stopnje je izdalo sodbo na podlagi priznanja in ugodilo zahtevku v delu, priznanem, vendar je zavrnilo zahtevek za priznanje vseh pravic, ki izhajajo iz delovnega razmerja, za obdobje od 12. novembra do 12. decembra 2008. odločilo je tudi, da vsaka stranka nosi svoje stroške postopka.
4. Zoper pravnomočno sodbo sodišča druge stopnje vlaga tožena stranka revizijo zaradi bistvenih kršitev določb pravdnega postopka po prvi in drugi točki prvega odstavka 370. člena ZPP. Navaja, da bi iz pravilne ugotovitve v izpodbijani sodbi, da tožnica nima pravnega interesa za vložitev pritožbe, sodišče druge stopnje moralo na podlagi 346. člena ZPP pritožbo zavreči in ne zavrniti. To bi moralo na podlagi 343. člena ZPP storiti že sodišče prve stopnje glede na dejstvo, da je tožena stranka v celoti pripoznala tožbeni zahtevek. Dejanja tožnice (vložitev tožbe in pritožbe) imajo sicer formalno podlago v zakonu, vsebinsko pa gre za očitno zlorabo pravic in za kršitev določb 9. in 11. člena ZPP. Podana je tudi bistvena kršitev iz 14. točke drugega odstavka 339. člena ZPP saj je sodišče (v izreku) pritožbo zavrnilo, v obrazložitvi pa navaja, da tožnica nima pravnega interesa za vložitev pritožbe.	Tožena stranka vloži revizijo zoper pravnomočno sodbo sodišča druge stopnje zaradi bistvenih kršitev določb civilnega postopka po prvem in drugem odstavku 370. člena ZPP. Navaja, da tožnik iz pravilne ugotovitve v izpodbijani sodbi nima pravnega interesa za vložitev pritožbe, zato bi moralo sodišče druge stopnje na podlagi 346. člena ZPP pritožbo zavrniti, ne pa tudi zavrniti. To bi moralo sodišče prve stopnje že storiti v skladu s 343. členom ZPP, glede na to, da je tožnik v celoti priznal svoj zahtevek. Tožnikova dejanja (vložitev pritožbe in tožena stranka imata v zakonu formalno podlago, vendar pa je po vsebini jasno, da gre za zlorabo pravic in da gre za kršitev določb 11. člena ZPP.
11. Z grajo vrnitve zadeve v ponovno odločanje toženi stranki v nasprotju s prvim odstavkom 82. člena Zakona o delovnih in socialnih sodiščih (ZDSS-1) tožena stranka smiselno uveljavlja kršitve določb postopka. Ker taka odločitev ni vplivala na končno odločitev o tožničini zahtevi, ki je bila na tak način prepuščena toženi stranki, ni šlo za bistveno kršitev določb pravdnega postopka iz 339. člena ZPP, ki bi lahko bila utemeljen revizijski razlog.	Z zavrnitvijo zadeve za ponovno obravnavo toženca v nasprotju s prvim odstavkom 82. člena Zakona o delovnih in socialnih sodiščih (ZDSS-1) tožena stranka smiselno uveljavlja kršitve določb postopka, ker pa taka odločitev ni vplivala na pravnomočno odločitev o tožnikovem zahtevku, ki je bila tako prepuščena toženi stranki, ni šlo za bistveno kršitev določb civilnega postopka iz 339. člena ZPP, ki bi lahko bile veljaven razlog za presojo.
