	inputs	outputs	ParaScore	ROUGE	ROUGEp	BERTScore
16	Ira Ratej kot prva med podpisniki besedila je tokratno dramatizacijo povzela po Boccaccievem okviru, v izoliran prostor se pred kataklizmo zunaj zateče deset ljudi, ne več pred kugo, zdaj je to pandemska gripa. Še eden tistih bavbavov, s katerimi nas kapitalu vdani mediji strašijo in nas hkrati zvijačno napeljujejo na misel, da je lahko vsak hip konec sveta in se nam zato potem ves čas blazno mudi, pri vsem, pri nakupovanju in hedonizmu in kopičenju užitkov, natančno rangiranih v raznih psiholoških prilogah revij, da bolj vemo, kaj vse zamujamo, če ne pademo not. Dogajanje je postavljeno v karanteno, stran od elektronskega onesnaženja. Skupina ljudi naj bi se – pokaže se, da gre za socialni eksperiment, ki se od resničnostnega šova razlikuje izključno po izključenosti medijske srenje, publike – soočena z napeto eksistencialno situacijo, v stiski začela igrati gledališče. Na novo odkrivati gledališče, ko bi odložili elektroniko in potrošili baterije. Strah	Ira Ratej, prva med podpisniki besedila, je to dramatizacijo povzela po Boccaccievem okviru, deset ljudi se zateče v izoliran prostor pred kataklizmo zunaj, ne več pred kugo, zdaj pa je to pandemska gripa. Še en bavbav, s katerim nas kapital vdani mediji strašijo in nas hkrati prepričujejo, da je lahko vsak trenutek konec sveta in da se nam potem ves čas mudi, pri vsem, nakupovanju in hedonizmu in kopičenju užitkov, natančno rangiranih v različnih psiholoških prilogah revij, da bolj vemo, kaj zamujamo, če ne pademo ven. Dogodek je postavljen v karanteno, stran od elektronskega onesnaženja. Skupina ljudi naj bi se - pokaže, da gre za socialni eksperiment, ki se razlikuje od resničnostnega šova izključno po izključenosti medijske srenje, občinstva - soočena z napeto eksistencialno situacijo v stiski.	0.9136304077401937	0.7647058823529412	0.8039209369446166	0.85038406
17	Cena vstopnic: 18 € (parter), 14 € (balkon). Za upokojence, dijake, nezaposlene in abonente 14 € (parter), 10 € (balkon). Za skupine nad 5 dijakov/študentov 5 €. Za skupine nad 20 oseb 20% popusta.	Cena vstopnic: 18 € (parter), 14 € (balkon). Za upokojence, študente, brezposelne in študente 14 € (parter), 10 € (balkon). Za skupine nad 5 študentov 5 € za skupine nad 20 oseb 20% popusta.	0.68289988450679	0.8813559322033899	0.8813559322033899	0.9283676
18	"Največji francoski komediograf je v ""tragični farsi"" pronicljivo prikazal muke in muhe hipohondra: bogat meščan Argan je prepričan, da je resno bolan in temu povsem podreja svoje življenje: premoženje razsipava za najrazličnejša zdravljenja, zanemarja dolžnosti hišnega gospodarja in celo sklene, da bo svojo hčer - proti njeni volji - omožil z nadvse dolgočasnim zdravnikom ... Molière v dogajanje vplete še svoj priljubljeni motiv – znova se bridko ponorčuje iz nevednosti in pohlepa zdravnikov, ki Arganu brez pomisleka ugodijo in ga – v njegovo trpljenje in zadovoljstvo hkrati – klistirajo, mu puščajo kri in mu predpisujejo čudne diete in najrazličnejše zvarke. Tu so seveda še vsi, ki iz Arganove slabosti znajo potegniti tudi kaj zase, in tisti, ki upajo na njegovo skorajšnjo smrt in dediščino …"	"Največji francoski komediograf je v ""tragični farsi"" pronicljivo prikazal muke in muhe hipohondra: bogat meščan Argan je prepričan, da je resno bolan in temu popolnoma podreja svoje življenje: premoženje razsipava za najrazličnejša zdravljenja, zanemarja dolžnosti hišnega gospodarja in celo sklene, da bo svojo hčerko - proti njeni volji - omožil z zelo dolgočasnim zdravnikom... Molière v dogajanje vplete tudi svoj priljubljeni motiv - znova se bridko norčuje iz nevednosti in pohlepa zdravnikov, ki Arganu brez pomisleka ugodijo in ga - v njegovo trpljenje in zadovoljstvo hkrati - klistirajo, mu puščajo kri in mu predpisujejo čudne diete in različne zvarke. Seveda, vsi tisti, ki lahko iz Arganove slabosti potegnejo tudi nekaj zase, in tisti, ki upajo na njegovo skorajšnjo smrt in dediščino..."	0.618786556761402	0.9077490774907749	0.8678600225459095	0.96526843
19	Vsak abonma vsebuje po sedem predstav, izbranih izmed najboljših otroških predstav priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakobsko gledališče, Hiša otrok in umetnosti ter drugi). V začetku septembra bo v vrtcih in šolah vsem otrokom posredovana publikacija, ki bo podrobno predstavila oba abonmaja.	Vsak abonma vsebuje sedem predstav, izbranih iz najboljših otroških predstav priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakobsko gledališče, Hiša otrok in umetnosti ter drugi). V začetku septembra bo v vrtcih in šolah vsem otrokom na voljo publikacija, ki bo podrobno predstavila oba abonmaja.	0.5444630025233146	0.953125	0.6118379159231827	0.9727022
20	Slovensko narodno gledališče Nova Gorica na pobudo Ministrstva za kulturo ter Društva gledaliških kritikov in teatrologov tudi v sezoni 2010/11 brezposelnim nudi brezplačne vstopnice za ogled gledaliških predstav. Brezplačne vstopnice so na voljo na blagajni gledališča uro pred predstavo, če je v dvorani na voljo prost sedež. V primeru, da je predstava razprodana, brezplačne vstopnice ni mogoče dobiti. Brezplačne vstopnice tudi ni mogoče dobiti za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja zgolj za brezposelno osebo. Brezposelni vstopnice dvignejo na blagajni gledališča. Za prevzem vstopnice potrebujejo veljavno potrdilo oz. odločbo Zavoda RS za zaposlovanje, ki izkazuje status brezposelne osebe, in osebni dokument. Na blagajni vodimo pregled izdanih brezplačnih vstopnic za brezposelne, v katerem evidentiramo osebo, ki uveljavlja pravico do brezplačne vstopnice, z imenom in priimkom ter številko odločbe Zavoda RS za zaposlovanje.	Na pobudo Ministrstva za kulturo in Društva gledaliških kritikov in teatrologov v sezoni 2010/11 brezposelnim zagotavlja brezplačne vstopnice za ogled gledaliških predstav. Brezplačne vstopnice so na voljo na blagajni gledališča uro pred predstavo, če je prost sedež v dvorani. V primeru, da je predstava razprodana, brezplačne vstopnice ni mogoče dobiti. Brezplačne vstopnice ni mogoče dobiti za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja le za brezposelno osebo. Brezposelni vstopnice se dvignejo na blagajni gledališča. Za pridobitev vstopnice potrebujejo veljavno potrdilo ali odločbo Zavoda RS za zaposlovanje, ki dokazuje status brezposelne osebe in osebni dokument. Na blagajni vodimo pregled izdanih brezplačnih vstopnic za brezposelne osebe, v katerem evidentiramo osebo, ki uveljavlja pravico do brezplačne vstopnice, z imenom in priimkom ter številko odločbe Zavoda Republike Slovenije za zaposlovanje.	0.6784254837574655	0.8956228956228957	0.8989278681295025	0.91507846
21	Ob tej priložnosti bo izšla tudi publikacija s prispevki, ki predstavljajo goriško gledališko snovanje na malih odrih, tesno prepleteno z arhitekturnimi možnostmi, ter različne pristope k zaobjetju pojma malega odra.	Ob tej priložnosti bo izšla tudi publikacija s prispevki, ki predstavljajo goriško gledališko ustvarjanje na malih odrih, tesno prepleteno z arhitekturnimi možnostmi in različne pristope k oblikovanju pojma malega odra.	0.5970570271262451	0.9166666666666666	0.8300630723790872	0.92973804
22	"Osrednja tema igre je hitro bogatenje, točneje spremembe, ki jih bogastvo prinese v življenje junaka komedije in v njegovo družino. Njegovo življenje se hipoma spremeni: prej skromni, konzervativni profesor postane pravi ""novi bogataš"", človek ki živi na ""veliki nogi"". Pričakovani komedijski preobrat prinese novico, da je prišlo do pomote. Profesorja in njegovo družico pa čaka nova preizkušnja."	"Osrednja tema igre je hitro bogatenje, natančneje spremembe, ki jih bogastvo prinese v življenje junaka komedije in v njegovo družino. Njegovo življenje se hipoma spremeni: prej skromni, konzervativni profesor postane pravi ""novi bogataš "", človek, ki živi na ""veliki nogi"". Pričakovani komedijski preobrat prinaša novico, da je prišlo do napake. Profesorja in njegovo družino čaka nova preizkušnja."	0.5525562080097506	0.9206349206349206	0.8221935371651274	0.965553
23	Dekameron , Lavra, Prva ženska, Druga prijateljica, Druga žalovalka, Helena, Žena, Meščanka, 06. april 2011, 07. april 2011, 13. april 2011, 13. april 2011, 23. april 2011, 12. maj 2011, 13. maj 2011, 14. maj 2011, 17. maj 2011, 17. maj 2011	Dekameron, Lavra, Prva ženska, Druga prijateljica, Druga žalovalka, Helena, Žena, Meščanka, 06. april 2011, 07. april 2011, 13. april 2011, 13. april 2011, 13. april 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 13. maj 2011, 17. maj 2011, 17. maj 2011	1.133802103996277	0.7027027027027025	0.418320036782845	0.9588021
24	9. Opis torej vsebuje enkratno ekscesno ravnanje obsojenca, ki ga je sodišče opredelilo glede oškodovane J. V. kot grdo ravnanje, torej boleče in ponižujoče ravnanje z oškodovanko, glede vseh treh pa je presodilo, da pomenijo njegove izjave, da jih bo vse pobil in jih pri tem naganjal iz hiše, resno grožnjo z napadom na telo. Vse navedeno, torej grdo ravnanje, grožnjo z neposrednim napadom na telo ter ponižujoče ravnanje (žalitev vnukinje) pa je ocenilo kot takšno ravnanje, ki je imelo za posledice spravljanje oškodovank v podrejen položaj. S slednjim pa se, kot rečeno, ne strinja zagovornica v zahtevi. Presoditi je torej potrebno, ali ravnanje, kot je opisano v izreku sodbe in utemeljeno v obrazložitvi, res takšen enkratni eksces, ki bi imel za oškodovanke prepovedane posledice, kot jih zahteva kvalifikacija po 191. členu KZ.	9. Opis vsebuje enkratno ekscesno ravnanje obsojenca, ki ga je sodišče opredelilo kot grdo ravnanje, tj. boleče in ponižujoče ravnanje z oškodovancem, in glede vseh treh je presodilo, da so njegove izjave, da jih bo vse pobil in jih nagnal iz hiše, resno grožnjo z napadom na telo. Vse navedeno, torej grdo ravnanje, grožnja z neposrednim napadom na telo in ponižujoče ravnanje (žalitev vnukinje) je ocenil kot takšno ravnanje, ki je imelo za posledico spravljanje oškodovank v podrejen položaj. Vendar pa se, kot je navedeno v obrazložitvi, zagovornica ne strinja. Zato je potrebno presoditi, ali je ravnanje, kot je opisano v obrazložitvi sodbe in utemeljeno v obrazložitvi, res tak enkratni eksces, ki bi imel za oškodovanke škodljive posledice, kot jih zahteva kvalifikacija po 191. členu KZ.	0.7238219716505837	0.8231292517006803	0.8435374092354139	0.8717081
25	16. Zaradi po mnenju vložnika zahteve neprimerne kazenske sankcije zahteve za varstvo zakonitosti ni dopustno vlagati. Odločba o kazenski sankciji se sme izpodbijati le, če je z izrekom te kazenske sankcije kršen zakon.	Po mnenju vložnika zahteve za neprimerno kazensko sankcijo ni dopustno vložiti. Odločba o kazenski sankciji se lahko izpodbija le, če je zakon kršen z izrekom te kazenske sankcije.	1.0139151692390442	0.6470588235294118	0.7352221689116681	0.83891517
26	5. Vrhovno sodišče je v sodbi I Ips 315/2004 z dne 18. 11. 2004 presodilo, da je treba v primeru, ko državni tožilec predlaga podaljšanje pripora, obdolžencu omogočiti, da se izjavi o predlogu in okoliščinah ter dejstvih, ki so v njem navedeni, in dokazih, na katere se opira ter mu s tem zagotoviti možnost, da ponudi nova dejstva in dokaze. Zato je sodišče dolžno pred odločitvijo o podaljšanju pripora obdolženca in njegovega zagovornika seznaniti s predlogom državnega tožilca. V nasprotnem primeru ravnanje sodišča predstavlja kršitev obdolženčeve pravice do obrambe v povezavi z načelom enakosti in kontradiktornosti. Upoštevaje ustavnosodno prakso je Vrhovno sodišče v sodbi XI Ips 27115/2010 z dne 23. 8. 2010 presodilo, da mora biti zaradi zagotovitve ustavnih pravic obdolženca predlog državnega tožilca za podaljšanje pripora ob vložitvi obtožnice obrazložen, enako kot velja za podaljšanje pripora v preiskavi. Tožilčevo sklicevanje na pravnomočne odločbe o odreditvi in podaljšanju pripora ter	Vrhovno sodišče je v sodbi I Ips 315 / 2004 z dne 18. novembra 2004 odločilo, da je treba v primeru, ko državni tožilec predlaga podaljšanje pripora, obdolžencu omogočiti, da se izjavi o predlogu in okoliščinah ter dejstvih, na katere se opira, in dokazih, na katere se opira, in mu s tem zagotoviti možnost, da ponudi nova dejstva in dokaze. Zato je sodišče dolžno obvestiti sodišče pred odločitvijo o podaljšanju pripora in njegovega zagovornika o predlogu državnega tožilca. V nasprotnem primeru ravnanje sodišča predstavlja kršitev pravice do obrambe v povezavi z načelom enakosti in kontradiktornosti. V skladu z ustavno prakso je Vrhovno sodišče v sodbi XI Ips 27115 / 04 z dne 23. avgusta 2010 odločilo, da mora biti predlog državnega tožilca za podaljšanje pripora obrazložen, enako kot za podaljšanje pripora v preiskavi.	0.9234598271720148	0.7906976744186046	0.8197673278990337	0.8790122
27	10. Tožnica je v reviziji predlagala, naj se pri rešitvi tega spora upošteva tudi izid spora o souživanju vdovske pokojnine, ki ga je sodišče vodilo pod Ps 92/2007 oziroma na drugi stopnji pod Psp 719/2007. V vmesnem obdobju je bil navedeni spor končan tudi na revizijski stopnji (sodba VIII Ips 297/2008 z dne 7. 6. 2010).	10. V reviziji je tožnica predlagala, da se pri reševanju tega spora upošteva tudi izid spora o souživanju vdovske pokojnine, ki ga je sodišče vodilo pod Ps 92 / 2007 ali na drugi stopnji pod Psp 719 / 2007. V vmesnem obdobju je bil omenjeni spor zaključen tudi na revizijski stopnji (sodba VIII Ips 297 / 2008 z dne 7. junija).	0.7885919373209884	0.8372093023255814	0.8701463760270576	0.95932364
