	inputs	outputs	ParaScore	ROUGE	ROUGEp	BERTScore
14	Grieg ni bil popolnoma zadovoljen s to kompozicijo, a je danes kljub temu trdno zasidrana v čelističnem repertoarju. Prvi stavek Allegro agitato je razpet med liričnostjo in virtuozno energičnostjo, Andante je osnovan na tematskem materialu Griegove orkestrske suite Sigurd Jorsalfar (1872). Iz nežne melodije se v srednjem delu zbudi videz viharne nevihte, ki pa se s ponovitvijo teme vrne v mirno zatišje. V tretjem stavku Finale slišimo živahen ples, ki s svojo ljudsko obarvanostjo, močjo in zanosom spominja na Griegove Lirične skladbe za klavir.	 Grieg ni bil popolnoma navdušen s to skupina, a je danes kljub temu trdno ukoreninjen v čelističnem izrazna sredstva. krsten poved Allegro agitato je deljen med izpovednost in mojstrski elan, Andante je utemeljen na motivni gradivo Griegove orkestralen suite Sigurd Jorsalfar ( 1872 ). Iz umirjen jingle se v sredinski delež poklicati fasada besneč neurje, ki pa se s ponovna pojavitev obnova zavrniti v nevzvalovan kalma. V tretja fraza zaključek zaslišati naspidiran raj, ki s svojo vsakdanji pigmentiranost, vpliv in navdušenje spominja na Griegove lirski zvočna krajina za pianino.	0.9072716712951661	0.4864864864864865	0.4565454482321348	0.7322717
15	/…/ Položaj likov v brezdušno uglajenih kostumih Petre Alič ni naiven, so ujetniki klišejev in se tega zavedajo. Medea Novak niansira stopnje prepadenosti, skozi katere gre pasivno-aktivna Grace, tako da ji je specifična togost v prednost, prav tako igra luči, ki poudarja njeno figuro, ko prestopa iz abstrahiranega okvirja, scenske opne med dovoljenim in prepovedanim, ter nazaj. Za vlogo Henrija, ki je glasovno in gibalno le približek rohnečega samca, je kot ulit Miha Nemec , ki je že ob prihodu na oder ves okoren in medel. Jenny Maje Nemec je v navzočnosti močna in nevarna, odsekano uperjena v cilj, vzpon po službeni lestvici; tudi z izdajo, zlorabo in brez zadržkov. Mira Lampe Vujičić je na teorijo racionalne izbire privezana mati Jocelyne, ki rešuje položaj odsotnega očeta. Premočrtno in z zabodenim pogledom ujame vpetost v službo in vsakdanje banalije sestre Anne Vesna Vončina .	 / … / stan podoba v brezdušno rafiniran maska Petre Alič ni mlečnozob, so jetnik gravura in se tega zavedajo. Medea Novak polagoma spreminjati nastavitev prepadenosti, skozi katere pridružiti se neuporen - dejaven Grace, tako da ji je poseben zadrgnjenost v vodstvo, prav tako metati svetilka, ki ponavljati njeno mož, ko prestopa iz izločen šaržer, odrski membrana med odprt za vojaško osebje in nedovoljen, ter nazaj. Za položaj Henrija, ki je glasovno in gibalno le aproksimacija z dopustno napako besneč samski moški, je kot ulit Miha Nemec, ki je že ob pojav na tribuna ves robat in mlačen. Jenny Maje Nemec je v prezenca energičen in napadalen, odsekano uperjena v končna postaja, skok po službeni skala ; tudi z podelitev, napačna uporaba in brez štoper. Mira Lampe Vujičić je na razlaga preudaren možnost fiksiran spočetnica Jocelyne, ki popraviti poza nezbran ati. Premočrtno in z zabodenim razgled spraviti v past vpetost v zaposlitev in običajen banalije negovalka Anne Vesna Vončina.	0.8577531456947327	0.5421686746987951	0.505744409511544	0.68275315
16	Ira Ratej kot prva med podpisniki besedila je tokratno dramatizacijo povzela po Boccaccievem okviru, v izoliran prostor se pred kataklizmo zunaj zateče deset ljudi, ne več pred kugo, zdaj je to pandemska gripa. Še eden tistih bavbavov, s katerimi nas kapitalu vdani mediji strašijo in nas hkrati zvijačno napeljujejo na misel, da je lahko vsak hip konec sveta in se nam zato potem ves čas blazno mudi, pri vsem, pri nakupovanju in hedonizmu in kopičenju užitkov, natančno rangiranih v raznih psiholoških prilogah revij, da bolj vemo, kaj vse zamujamo, če ne pademo not. Dogajanje je postavljeno v karanteno, stran od elektronskega onesnaženja. Skupina ljudi naj bi se – pokaže se, da gre za socialni eksperiment, ki se od resničnostnega šova razlikuje izključno po izključenosti medijske srenje, publike – soočena z napeto eksistencialno situacijo, v stiski začela igrati gledališče. Na novo odkrivati gledališče, ko bi odložili elektroniko in potrošili baterije. Strah	 Ira Ratej kot prvobiten med podpisnica odlomek je tokratno ekranizacija napraviti povzetek po Boccaccievem podboj vrat, v brez stikov z zunanjim svetom kraj se pred katastrofa zunaj oteči deset bitje, ne več pred črna smrt, zdaj je to pandemska influenca. Še eden tistih strašilo, s katerimi nas sredstva stanoviten srednjik prikazati se in nas hkrati zvijačno napeljujejo na mišljenje, da je lahko vsak kul iztek vesolje in se nam zato potem ves doba blazno mudi, pri vsem, pri kupovanje in hedonizmu in zbiranje veliko zadovoljstvo, natančno razvrščen v ne upoštevaje duševen suplement vestnik, da bolj znati, kaj vse zamujamo, če ne prevrniti se not. potek je lociran v karanteno, smer od brez papirja onesnaženost. tim zemljan naj bi se – posvetiti jo se, da napredovati za prosocialen poskus, ki se od resničnostnega oddaja razločevati izključno po izključenosti medijske družba, občinstvo – soočena z nategnjen bivanjski stanje, v beda otvoriti zaigrati odrske deske. Na novopečen raziskati gledališka hiša, ko bi sneti elektronske naprave in razsipati z tolkala. tesnoba	0.8141313672065735	0.5314285714285715	0.4767334996571352	0.63913137
17	Cena vstopnic: 18 € (parter), 14 € (balkon). Za upokojence, dijake, nezaposlene in abonente 14 € (parter), 10 € (balkon). Za skupine nad 5 dijakov/študentov 5 €. Za skupine nad 20 oseb 20% popusta.	 tarifa zagotovilo : 18 € ( parket ), 14 € ( empora ). Za penzionist, študent, neaktiven in imetnik abonmaja 14 € ( parket ), 10 € ( empora ). Za komplet nad 5 študent / visokošolec 5 €. Za nivo nad 20 patron 20 % odbitek.	0.8950117707252503	0.45161290322580644	0.3977890480126609	0.7200118
18	"Največji francoski komediograf je v ""tragični farsi"" pronicljivo prikazal muke in muhe hipohondra: bogat meščan Argan je prepričan, da je resno bolan in temu povsem podreja svoje življenje: premoženje razsipava za najrazličnejša zdravljenja, zanemarja dolžnosti hišnega gospodarja in celo sklene, da bo svojo hčer - proti njeni volji - omožil z nadvse dolgočasnim zdravnikom ... Molière v dogajanje vplete še svoj priljubljeni motiv – znova se bridko ponorčuje iz nevednosti in pohlepa zdravnikov, ki Arganu brez pomisleka ugodijo in ga – v njegovo trpljenje in zadovoljstvo hkrati – klistirajo, mu puščajo kri in mu predpisujejo čudne diete in najrazličnejše zvarke. Tu so seveda še vsi, ki iz Arganove slabosti znajo potegniti tudi kaj zase, in tisti, ki upajo na njegovo skorajšnjo smrt in dediščino …"	" globok francozarski pisec komedij je v"" ganljiv cirkus"" pronicljivo pokazati trpljenje in posebnost namišljeni bolnik : dragocen prebivalec mesta Argan je gotov, da je resno blazen in temu povsem podreja svoje akcija : last razsipati z denarjem za neenak terapevtska pomoč, ne obravnavati v zadostni meri zadolžitev gospodinjski najemodajalec in celo zapečatiti, da bo svojo hčerka - proti njeni srce - vzeti z nadvse navaden medicinec... Molière v življenje zaplesti še svoj popularen nagib – znova se bridko ponorčuje iz nepoučenost in sla medicinec, ki Arganu brez dvom odobriti in ga – v njegovo smrtne muke in odobravanje hkrati – klistirajo, mu kapljati poreklo in mu predpisujejo nemogoč dietni režim in raznoroden oparek. Tu so seveda še vsi, ki iz Arganove šibkost moči podaljšati tudi kaj zase, in tisti, ki zanašati se na na njegovo bližajoč se izumiranje in zapuščina …"	0.8490338206291199	0.4876325088339223	0.46820211749420404	0.6740338
19	Vsak abonma vsebuje po sedem predstav, izbranih izmed najboljših otroških predstav priznanih slovenskih dramskih in lutkovnih gledališč (Gledališče Koper, Mladinsko gledališče, Lutkovno gledališče Ljubljana, Lutkovno gledališče Maribor, Mini teater, Šentjakobsko gledališče, Hiša otrok in umetnosti ter drugi). V začetku septembra bo v vrtcih in šolah vsem otrokom posredovana publikacija, ki bo podrobno predstavila oba abonmaja.	 Vsak letna karta obsegati po sedem pojmovanje, omikan izmed zgleden otročji ideja cenjen slovenskih resen in lutkovnih oder ( teater Koper, juniorski gledališka hiša, Lutkovno oder Ljubljana, Lutkovno odrske deske Maribor, micen teatralnost, Šentjakobsko odrske deske, rodbina deček in veščina ter druga ). V zgodnja doba septembra bo v varstvo in pouk vsem mulc prispel objava, ki bo podrobno prikazati oba sezonska karta.	0.8052526593208313	0.4153846153846154	0.46153763100806006	0.63025266
20	Slovensko narodno gledališče Nova Gorica na pobudo Ministrstva za kulturo ter Društva gledaliških kritikov in teatrologov tudi v sezoni 2010/11 brezposelnim nudi brezplačne vstopnice za ogled gledaliških predstav. Brezplačne vstopnice so na voljo na blagajni gledališča uro pred predstavo, če je v dvorani na voljo prost sedež. V primeru, da je predstava razprodana, brezplačne vstopnice ni mogoče dobiti. Brezplačne vstopnice tudi ni mogoče dobiti za premierne predstave. Pravica do brezplačne vstopnice za brezposelne velja zgolj za brezposelno osebo. Brezposelni vstopnice dvignejo na blagajni gledališča. Za prevzem vstopnice potrebujejo veljavno potrdilo oz. odločbo Zavoda RS za zaposlovanje, ki izkazuje status brezposelne osebe, in osebni dokument. Na blagajni vodimo pregled izdanih brezplačnih vstopnic za brezposelne, v katerem evidentiramo osebo, ki uveljavlja pravico do brezplačne vstopnice, z imenom in priimkom ter številko odločbe Zavoda RS za zaposlovanje.	 Slovensko ljudski gledališka hiša sodoben Gorica na katalizator služba za poljščina ter združenje igralski napadalec in teatrologov tudi v obdobje 2010 / 11 brez dela ponuditi gratis ključ za obhod dramski pojem. zastonj ključ tvoriti na hotenje na blagajniško okence oder razred pred podoba, če valjati se v predavalnica na razpoloženje ekstempore sedišče. V pojava, da je miselna slika razprodana, zastonj ključ znesti izvedljiv sprejemati. reklamen zagotovilo tudi opravljati nalogo uresničljiv pobrati za premierne nastop. dovoljenje do prost ključ za brez dela šteti kot zgolj za brez dela literarni lik. odpuščen karta poslati v zrak na finančne zaloge odrske deske. Za zasedba ključ rabiti v uporabi dokazilo o plačilu oz. odlok ustanova RS za kadrovanje, ki izkazuje družbeni položaj brez dela človek, in lasten listina. Na finančne zaloge biti luč podroben opis izdanih zastonj zagotovilo za odpuščen, v katerem prijaviti lik, ki uresničevati pravičnost do darilen zagotovilo, z ugled in družinsko ime ter število sklep ustanova RS za kadrovanje.	0.6912544250488282	0.3100303951367781	0.3182444658340639	0.5162544
21	Ob tej priložnosti bo izšla tudi publikacija s prispevki, ki predstavljajo goriško gledališko snovanje na malih odrih, tesno prepleteno z arhitekturnimi možnostmi, ter različne pristope k zaobjetju pojma malega odra.	 Ob tej možnost bo priti na tržišče tudi objava s prispelo delo, ki nositi goriško dramski formiranje na poba podij za orkester, tesno zapleten z arhitekten alternativa, ter distinktiven dohod k zajetje vzor nepomemben tribuna.	0.72058664560318	0.3466666666666667	0.35473345871953577	0.54558665
22	"Osrednja tema igre je hitro bogatenje, točneje spremembe, ki jih bogastvo prinese v življenje junaka komedije in v njegovo družino. Njegovo življenje se hipoma spremeni: prej skromni, konzervativni profesor postane pravi ""novi bogataš"", človek ki živi na ""veliki nogi"". Pričakovani komedijski preobrat prinese novico, da je prišlo do pomote. Profesorja in njegovo družico pa čaka nova preizkušnja."	" ključen predmet pretvarjanje je čez noč bogatenje, eksakten preobrat, ki jih razkošnost povzročiti v akcija glavna junakinja veseloigra in v njegovo družinska celica. Njegovo dogajanje se hipoma prilagoditi : prej nezahteven, torijski profesorica razviti se posrečen"" novejši vreča denarja"", gola opica ki imeti stalno prebivališče na"" močan bedro"". čisto običajen komedijski zasuk roditi vest, da je nastopiti do zmota. profesorica in njegovo poročna priča pa pričakovati neoteričen pripravništvo."	0.7475252032279969	0.30344827586206896	0.2663937653194918	0.5725252
23	Dekameron , Lavra, Prva ženska, Druga prijateljica, Druga žalovalka, Helena, Žena, Meščanka, 06. april 2011, 07. april 2011, 13. april 2011, 13. april 2011, 23. april 2011, 12. maj 2011, 13. maj 2011, 14. maj 2011, 17. maj 2011, 17. maj 2011	 Dekameron, Lavra, prva punca, nadomesten družabnica, nadomesten žalujoča, Helena, gospodinja, Meščanka, 06. april 2011, 07. april 2011, 13. april 2011, 13. april 2011, 23. april 2011, 12. maj 2011, 13. maj 2011, 14. maj 2011, 17. maj 2011, 17. maj 2011	0.7595420753397153	0.8372093023255814	0.4268971168997103	0.9012699
24	9. Opis torej vsebuje enkratno ekscesno ravnanje obsojenca, ki ga je sodišče opredelilo glede oškodovane J. V. kot grdo ravnanje, torej boleče in ponižujoče ravnanje z oškodovanko, glede vseh treh pa je presodilo, da pomenijo njegove izjave, da jih bo vse pobil in jih pri tem naganjal iz hiše, resno grožnjo z napadom na telo. Vse navedeno, torej grdo ravnanje, grožnjo z neposrednim napadom na telo ter ponižujoče ravnanje (žalitev vnukinje) pa je ocenilo kot takšno ravnanje, ki je imelo za posledice spravljanje oškodovank v podrejen položaj. S slednjim pa se, kot rečeno, ne strinja zagovornica v zahtevi. Presoditi je torej potrebno, ali ravnanje, kot je opisano v izreku sodbe in utemeljeno v obrazložitvi, res takšen enkratni eksces, ki bi imel za oškodovanke prepovedane posledice, kot jih zahteva kvalifikacija po 191. členu KZ.	 9. natančen oris torej hraniti prekrasen ekscesno delo zapornik, ki ga je tribunal natančno definirati glede oškodovane J. V. kot zoprn obnašanje, torej pekoč in neslaven ploščenje z oškodovanec, glede vseh treh pa je ugotoviti, da biti enak njegove zatrditev, da jih bo vse pokončati in jih pri tem loviti iz stavba, dramski prisila z invazija na telešček. Vse navedeno, torej nizkoten upravljanje, prisila z odkrit kritiziranje na telešček ter neslaven odnos ( zmerjanje vnuk ) pa je napisati kritiko kot takšno postopanje, ki je nuditi za negativen učinek spravljanje oškodovanec v podložen status. S zadnji pa se, kot obrečen, ne strinja promotorka v nujni pogoj. oceniti je torej nujen, ali upravljanje, kot je opisano v reklo presoja in osnovan v natančna razlaga, res takšen edinstven ekscesnost, ki bi šteti za za oškodovanec tabu konsekvenca, kot jih ukazati usposobljenost po 191. operand KZ.	0.8188034772872925	0.511326860841424	0.47228668610774077	0.6438035
25	16. Zaradi po mnenju vložnika zahteve neprimerne kazenske sankcije zahteve za varstvo zakonitosti ni dopustno vlagati. Odločba o kazenski sankciji se sme izpodbijati le, če je z izrekom te kazenske sankcije kršen zakon.	 16. Zaradi po vidik prosilec nujni pogoj ob neprimernem času retributiven odobritev zahtevek za zaščita pravna podlaga znesti dovoljen vlagati. sklep o retributiven kazen se odpadki oporekati le, če je z epigraf te kaznovalen potrditev prekršen zakonitost.	0.7141133427619935	0.3466666666666667	0.29139177250595694	0.53911334
